             t,             x,             y,             z,       particle
    1.692115144,    7.055472339,    11.77978429,    15.91063877,              5
     1.70212766,    7.527903534,    12.52810643,    16.35285995,              5
    1.712140175,    8.027923823,    13.28951741,    16.90766326,              5
    1.722152691,    8.554083182,    14.05303301,    17.58638042,              5
    1.732165207,    9.103978165,    14.80463882,    18.39991715,              5
    1.742177722,    9.674044231,    15.52701286,    19.35794261,              5
    1.752190238,    10.25934109,    16.19939924,    20.46781155,              5
    1.762202753,    10.85334691,     16.7977208,    21.73321016,              5
    1.772215269,     11.4477843,     17.2950304,    23.15255962,              5
    1.782227785,    12.03250891,    17.66239921,    24.71727689,              5
      1.7922403,    12.59549794,    17.87031713,    26.41007894,              5
    1.802252816,    13.12297986,    17.89062736,    28.20361345,              5
    1.812265332,    13.59974461,    17.69892977,    30.05978035,              5
    1.822277847,    14.00966312,    17.27727277,    31.93013775,              5
    1.832290363,    14.33642409,    16.61682901,    33.75771884,              5
    1.842302879,    14.56446458,    15.72014918,    35.48039451,              5
    1.852315394,    14.68003304,    14.60255201,    37.03560674,              5
     1.86232791,    14.67228494,    13.29226871,    38.36593409,              5
    1.872340426,    14.53428331,    11.82912922,    39.42464438,              5
    1.882352941,    14.26376791,    10.26182816,     40.1802637,              5
    1.892365457,    13.86357393,    8.644083237,    40.61932077,              5
    1.902377972,    13.34162486,    7.030222401,    40.74679335,              5
    1.912390488,    12.71048462,    5.470844625,    40.58427723,              5
    1.922403004,    11.98652062,     4.00916401,    40.16636036,              5
    1.932415519,    11.18878496,     2.67848311,    39.53598054,              5
    1.942428035,    10.33775477,    1.501000657,      38.739615,              5
    1.952440551,     9.45407936,   0.4879087903,    37.82301759,              5
    1.962453066,    8.557462303,  -0.3594644664,    36.82796505,              5
    1.972465582,    7.665769626,   -1.047824525,    35.79019066,              5
    1.982478098,    6.794410211,   -1.589768945,    34.73844605,              5
    1.992490613,    5.955992295,    -2.00166036,    33.69447827,              5
    2.002503129,     5.16022703,   -2.301744202,    32.67364342,              5
    2.012515645,    4.414029907,   -2.508638041,    31.68588251,              5
     2.02252816,    3.721763112,   -2.640229766,    30.73683278,              5
    2.032540676,    3.085563824,   -2.712958207,    29.82891267,              5
    2.042553191,    2.505711621,   -2.741413873,     28.9622823,              5
    2.052565707,    1.980999072,   -2.738184471,    28.13563384,              5
    2.062578223,    1.509080717,   -2.713872361,    27.34680304,              5
    2.072590738,    1.086785409,   -2.677222033,    26.59321626,              5
    2.082603254,   0.7103846652,   -2.635309632,    25.87219828,              5
     2.09261577,   0.3758152355,   -2.593760045,    25.18117023,              5
    2.102628285,  0.07885770743,   -2.556968518,    24.51776519,              5
    2.112640801,  -0.1847249151,   -2.528312551,    23.87988553,              5
    2.122653317,  -0.4190836787,   -2.510346116,    23.26572126,              5
    2.132665832,  -0.6282099224,   -2.504972519,    22.67374422,              5
    2.142678348,  -0.8158861821,   -2.513594936,    22.10268875,              5
    2.152690864,  -0.9856570574,   -2.537245307,     21.5515264,              5
    2.162703379,   -1.140815882,   -2.576693162,     21.0194394,              5
    2.172715895,    -1.28440361,   -2.632536397,    20.50579618,              5
    2.182728411,   -1.419216889,   -2.705276195,    20.01013042,              5
    2.192740926,    -1.54782282,   -2.795378204,    19.53212463,              5
    2.202753442,   -1.672578358,   -2.903322025,    19.07159848,              5
    2.212765957,   -1.795652725,   -3.029640807,    18.62850193,              5
    2.222778473,   -1.919051533,    -3.17495258,    18.20291298,              5
    2.232790989,   -2.044641638,   -3.339984666,    17.79503983,              5
    2.242803504,   -2.174175941,   -3.525592291,     17.4052273,              5
     2.25281602,   -2.309317576,   -3.732772232,    17.03396743,              5
    2.262828536,   -2.451663041,   -3.962672071,    16.68191427,              5
    2.272841051,   -2.602763944,   -4.216595321,    16.34990284,              5
    2.282853567,   -2.764147082,   -4.496002412,    16.03897253,              5
    2.292866083,   -2.937332615,   -4.802507145,    15.75039519,              5
    2.302878598,   -3.123850068,    -5.13786788,    15.48570796,              5
    2.312891114,   -3.325251849,   -5.503972278,    15.24675137,              5
     2.32290363,   -3.543123892,   -5.902813929,    15.03571274,              5
    2.332916145,   -3.779092896,   -6.336458647,    14.85517489,              5
    2.342928661,   -4.034829471,   -6.806997531,    14.70817009,              5
    2.352941176,   -4.312046277,   -7.316483191,     14.5982386,              5
    2.362953692,   -4.612489968,   -7.866844697,    14.52949045,              5
    2.372966208,   -4.937925441,   -8.459775942,    14.50666869,              5
    2.382978723,   -5.290110491,   -9.096591296,     14.5352105,              5
    2.392991239,   -5.670758572,   -9.778041665,    14.62130158,              5
    2.403003755,   -6.081486881,   -10.50408372,    14.77191661,              5
     2.41301627,   -6.523746565,   -11.27359527,    14.99483616,              5
    2.423028786,   -6.998731436,   -12.08403102,    15.29862697,              5
    2.433041302,   -7.507261394,    -12.9310159,    15.69256885,              5
    2.443053817,   -8.049636845,   -13.80787839,    16.18650701,              5
    2.453066333,      -8.625461,   -14.70513501,    16.79060457,              5
    2.463078849,     -9.2334284,   -15.60994984,    17.51496694,              5
    2.473091364,   -9.871080545,   -16.50561079,    18.36910812,              5
     2.48310388,   -10.53453357,   -17.37108691,    19.36123175,              5
    2.493116395,    -11.2181889,   -18.18075778,    20.49730842,              5
    2.503128911,   -11.91444579,   -18.90443242,    21.77994785,              5
    2.513141427,   -12.61344445,   -19.50779658,    23.20709332,              5
    2.523153942,   -13.30287967,    -19.9534328,    24.77060711,              5
    2.533166458,   -13.96793498,    -20.2025359,    26.45486962,              5
    2.543178974,   -14.59139507,    -20.2173855,    28.23557588,              5
    2.553191489,   -15.15399411,   -19.96452804,    30.07897218,              5
    2.563204005,   -15.63504751,   -19.41846818,    31.94181486,              5
    2.573216521,   -16.01338957,   -18.56549121,    33.77233087,              5
    2.583229036,   -16.26859974,   -17.40707542,    35.51239314,              5
    2.593241552,   -16.38244731,   -15.96225787,      37.100975,              5
    2.603254068,   -16.34042836,   -14.26834264,    38.47872083,              5
    2.613266583,   -16.13321979,   -12.37951911,    39.59319364,              5
    2.623279099,   -15.75784972,   -10.36328263,    40.40409862,              5
    2.633291615,   -15.21839301,   -8.294962712,    40.88762105,              5
     2.64330413,   -14.52604998,   -6.251070115,    41.03903989,              5
    2.653316646,     -13.698552,   -4.302459193,    40.87302717,              5
    2.663329161,   -12.75894272,   -2.508376891,    40.42148595,              5
    2.673341677,   -11.73388613,  -0.9122957553,    39.72930332,              5
    2.683354193,    -10.6517271,   0.4599554941,    38.84883825,              5
    2.693366708,   -9.540558836,    1.599737815,    37.83418279,              5
    2.703379224,   -8.426529171,    2.513247775,    36.73616646,              5
     2.71339174,   -7.332551477,    3.217976351,    35.59876532,              5
    2.723404255,   -6.277498694,    3.738764662,    34.45715985,              5
    2.733416771,   -5.275872358,    4.104117884,    33.33730555,              5
    2.743429287,   -4.337873334,    4.343203335,    32.25663669,              5
    2.753441802,   -3.469765667,    4.483706243,    31.22544263,              5
    2.763454318,   -2.674418476,     4.55051679,    30.24850236,              5
    2.773466834,    -1.95192495,    4.565103363,    29.32667585,              5
    2.783479349,   -1.300222118,    4.545383721,    28.45827682,              5
    2.793491865,  -0.7156615344,    4.505914504,    27.64015519,              5
     2.80350438,  -0.1935039306,    4.458254529,    26.86848846,              5
    2.813516896,   0.2716719154,    4.411399057,    26.13931961,              5
    2.823529412,   0.6856446296,     4.37221964,    25.44889431,              5
    2.833541927,    1.054302131,    4.345872812,     24.7938505,              5
    2.843554443,    1.383459199,    4.336160446,    24.17130654,              5
    2.853566959,    1.678729323,    4.345836697,    23.57888435,              5
    2.863579474,    1.945440061,     4.37686323,    23.01469456,              5
     2.87359199,    2.188582378,    4.430617585,    22.47730259,              5
    2.883604506,    2.412785898,    4.508060717,    21.96568801,              5
    2.893617021,     2.62231338,    4.609869672,    21.47920499,              5
    2.903629537,     2.82106901,    4.736540822,    21.01754843,              5
    2.913642053,    3.012616191,    4.888468274,    20.58072778,              5
    2.923654568,    3.200201399,    5.066001247,    20.16904968,              5
    2.933667084,    3.386781384,    5.269483411,    19.78310935,              5
    2.943679599,    3.575051587,    5.499276477,    19.42379031,              5
